product_type,sku,price,availability,number_of_products_sold,revenue_generated,customer_demographics,stock_levels,lead_times,order_quantities,shipping_times,shipping_carriers,shipping_costs,supplier_name,location,latitude,longitude,lead_time,production_volumes,manufacturing_lead_time,manufacturing_costs,inspection_results,defect_rates,transportation_modes,routes,costs,net_profit,date
haircare,SKU1490,79.7039846408407,48,246,2805.54734012187,Unknown,11,3,25,1,Carrier B,4.87446590122936,Supplier 4,Miami,25.7617,-80.1918,30,316,16,29.2651649202465,Fail,4.96713790077473,Air,Route B,973.647496189666,1802.634679011958,2022-01-11
cosmetics,SKU1491,20.281482922206,38,207,3778.44026840699,Unknown,32,18,22,4,Carrier C,14.2196660885397,Supplier 3,New York,40.7128,-74.006,15,805,5,94.3104951509873,Pass,4.73981509028216,Sea,Route B,826.707938509252,2857.421834746751,2022-01-12
haircare,SKU1492,40.4844168054703,31,547,2457.06049047122,Unknown,83,8,95,10,Carrier A,2.20124147116433,Supplier 2,Houston,29.7604,-95.3698,19,774,21,89.5788282260706,Pass,2.10961424839114,Road,Route C,220.8789968,2146.602665445149,2022-01-13
skincare,SKU1493,30.7923816472774,14,931,3243.6581500415,Unknown,5,26,32,3,Carrier A,8.66437137407284,Supplier 3,New York,40.7128,-74.006,6,727,27,63.5914111745867,Pass,0.178613047559552,Air,Route A,288.16124959625,2891.905489270663,2022-01-14
cosmetics,SKU1494,21.3144406008155,97,466,8939.27638798203,Male,20,30,45,9,Carrier A,8.30809788820298,Supplier 1,Miami,25.7617,-80.1918,19,939,9,76.9663373167338,Pending,0.055373911,Air,Route C,131.00435084808,8731.305699817216,2022-01-15
cosmetics,SKU1495,32.5478367625207,73,84,2460.61645924656,Male,59,15,52,6,Carrier B,11.1599094402076,Supplier 5,Houston,29.7604,-95.3698,17,772,1,76.4524639819992,Pass,0.615967024439388,Sea,Route B,850.4114297,1533.752565564561,2022-01-16
haircare,SKU1496,90.8380521260903,91,527,6064.19880211656,Female,51,21,59,4,Carrier C,4.66009526894903,Supplier 4,Miami,25.7617,-80.1918,28,700,19,77.3234760587075,Pending,4.95113952380173,Road,Route C,634.11185268531,5352.763473372543,2022-01-17
haircare,SKU1497,12.3758737189342,88,421,9504.526787,Unknown,53,15,83,3,Carrier A,14.0868171111706,Supplier 5,Los Angeles,34.0522,-118.2437,21,519,16,43.0352309377626,Pending,1.86683024485434,Sea,Route A,293.558545215627,9167.933010846611,2022-01-18
haircare,SKU1498,83.742771244031,77,770,2760.1358239137,Non-binary,38,16,90,4,Carrier A,6.74816034280172,Supplier 1,New York,40.7128,-74.006,13,752,3,64.3738123598825,Fail,0.264372994420014,Rail,Route C,973.076319714887,1722.68569183893,2022-01-19
cosmetics,SKU1499,29.8434029628768,90,388,10421.3163146365,Male,48,25,22,8,Carrier A,5.00007450127886,Supplier 1,Miami,25.7617,-80.1918,15,923,4,78.6255695573071,Pass,3.12457018068559,Sea,Route B,763.065077416118,9579.625667663075,2022-01-20
cosmetics,SKU1500,39.9351111654573,29,395,14196.93201932,Female,63,1,39,5,Carrier A,5.7161718358421,Supplier 2,New York,40.7128,-74.006,16,273,12,82.53667754,Fail,0.950871129976386,Road,Route A,734.966942888281,13379.42839889172,2022-01-21
skincare,SKU1501,50.79626242502335,51,900,6042.17317404747,Female,99,10,66,1,Carrier C,5.88211288320399,Supplier 3,Chicago,41.8781,-87.6298,13,812,29,42.964649117577,Pass,2.56982659284793,Road,Route C,340.294506379569,5658.914018550324,2022-01-22
haircare,SKU1502,89.0157719671822,49,803,5494.617736305911,Male,85,19,39,5,Carrier C,3.78499779131391,Supplier 4,Miami,25.7617,-80.1918,27,966,7,19.5198463494973,Fail,3.51844028057718,Air,Route A,382.036267504585,5093.061622451828,2022-01-23
skincare,SKU1503,37.7542349069014,43,692,3362.95207018,Non-binary,25,5,80,8,Carrier C,13.9927548773086,Supplier 4,Miami,25.7617,-80.1918,26,913,15,98.891225047615,Fail,4.051966284,Sea,Route C,701.180957475259,2562.879887657126,2022-01-24
skincare,SKU1504,50.79626242502335,92,130,1353.27747763899,Non-binary,70,18,19,4,Carrier B,3.44825258453067,Supplier 5,Chicago,41.8781,-87.6298,11,967,23,17.7289885380822,Pass,3.89979414096657,Sea,Route A,634.196483558998,701.3520055419098,2022-01-25
cosmetics,SKU1505,25.7307526071151,92,498,11532.523318509,Unknown,6,3,75,2,Carrier A,13.3596568807511,Supplier 2,Miami,25.7617,-80.1918,30,212,15,78.5034934630593,Pass,1.93243610525697,Rail,Route B,682.555188821673,10771.46463622427,2022-01-26
haircare,SKU1506,6.2588481828715,72,51,7701.43311103042,Male,71,4,92,3,Carrier A,6.66900907916598,Supplier 1,Los Angeles,34.0522,-118.2437,25,978,26,53.1848754697725,Pending,4.552966663,Road,Route B,890.940503931609,6757.307731629038,2022-01-27
haircare,SKU1507,33.1145744415723,87,722,1427.65981486399,Non-binary,61,4,48,9,Carrier A,4.76987076915052,Supplier 2,Los Angeles,34.0522,-118.2437,28,273,5,87.8744650190085,Pass,0.928503230926885,Sea,Route A,244.360830853077,1095.424518991905,2022-01-28
haircare,SKU1508,48.6229772045933,93,480,2973.65754254347,Male,89,11,46,7,Carrier A,3.77912533974125,Supplier 4,Miami,25.7617,-80.1918,28,173,30,42.0293820653163,Fail,3.60175927467854,Rail,Route C,204.700075597338,2726.928084880816,2022-01-29
cosmetics,SKU1509,34.513995125494,5,953,29602.6536191362,Female,87,9,12,3,Carrier C,8.06079261871578,Supplier 3,Houston,29.7604,-95.3698,17,936,25,84.2769217540526,Fail,2.729277172,Sea,Route B,608.169843102667,28910.20685427948,2022-01-30
haircare,SKU1510,73.5832766139895,42,623,8043.864065,Female,23,1,98,9,Carrier B,10.3696196018539,Supplier 5,Chicago,41.8781,-87.6298,26,898,23,70.8430665984612,Pass,1.6479003414937,Road,Route C,955.867855541152,7017.153142860387,2022-01-31
cosmetics,SKU1511,27.7420375685933,7,468,11684.9462238915,Female,39,28,43,3,Carrier B,13.5750944264467,Supplier 1,Miami,25.7617,-80.1918,3,736,2,81.7941585136486,Pending,0.421804674588038,Air,Route A,462.582898510267,11140.56916686758,2022-02-01
haircare,SKU1512,51.4907626522136,42,791,7282.66904630783,Male,75,25,95,10,Carrier A,10.1342521719418,Supplier 1,Chicago,41.8781,-87.6298,28,635,12,86.05155259,Pending,0.856555632038754,Sea,Route C,914.241481580224,6282.376012137606,2022-02-02
haircare,SKU1513,45.8128162525745,36,853,4491.56951789402,Unknown,46,16,47,4,Carrier C,7.77127486381878,Supplier 1,Miami,25.7617,-80.1918,29,131,19,11.2753260665763,Pass,4.31431302677843,Road,Route A,602.5422307,3877.751961127443,2022-02-03
cosmetics,SKU1514,30.3594712774751,27,127,2510.75987471511,Unknown,7,9,23,9,Carrier B,1.46866490409516,Supplier 3,Miami,25.7617,-80.1918,29,353,27,94.98985964,Pass,3.03443037595857,Road,Route C,860.238645039972,1555.531370035138,2022-02-04
skincare,SKU1515,86.9823779037614,58,478,4583.34544170615,Non-binary,53,11,73,3,Carrier B,13.8159766794586,Supplier 4,Miami,25.7617,-80.1918,25,596,23,84.6303562302663,Fail,3.97586989495944,Road,Route A,429.786385476716,4068.928699999168,2022-02-05
haircare,SKU1516,55.5294625057138,46,138,6219.71038182828,Male,8,6,48,3,Carrier A,13.6331694017541,Supplier 4,Miami,25.7617,-80.1918,30,212,5,94.4080497686644,Fail,4.41059432901929,Rail,Route A,409.664652399877,5715.637679659739,2022-02-06
haircare,SKU1517,79.9960584485431,66,623,9532.47953667601,Unknown,2,27,63,8,Carrier B,6.30203754249154,Supplier 2,New York,40.7128,-74.006,23,294,23,81.4229095471018,Fail,0.539183349126209,Rail,Route A,988.844000737566,8462.212626391341,2022-02-07
cosmetics,SKU1518,37.54291103,25,821,27740.456959263,Male,53,17,11,10,Carrier A,1.40648527745857,Supplier 2,Miami,25.7617,-80.1918,30,627,25,94.3340631240039,Pass,0.494212458342963,Air,Route A,660.765490472095,26985.3574056669,2022-02-08
cosmetics,SKU1519,28.000039297911,73,845,21294.0298860613,Unknown,20,27,52,10,Carrier C,11.2671737211064,Supplier 4,Miami,25.7617,-80.1918,29,540,25,82.2963177873632,Fail,4.41310479171781,Sea,Route C,842.604108990985,20369.12945928295,2022-02-09
haircare,SKU1520,37.7968455986473,27,566,3960.27800389651,Female,94,29,62,7,Carrier A,12.0835322759998,Supplier 1,Chicago,41.8781,-87.6298,18,588,3,38.7306160189345,Pending,2.28928144631454,Rail,Route B,502.712337913917,3418.835049963659,2022-02-10
cosmetics,SKU1521,38.3384018139388,1,853,29432.3910725608,Female,47,12,12,7,Carrier B,8.59452161377485,Supplier 3,Miami,25.7617,-80.1918,14,596,24,90.8419890984654,Pass,1.80783576975568,Rail,Route A,272.668874554278,29068.88020890806,2022-02-11
skincare,SKU1522,74.5793171572035,87,611,1215.77902638878,Non-binary,46,22,50,10,Carrier A,6.640249794,Supplier 4,Miami,25.7617,-80.1918,30,823,29,19.8250071290251,Fail,3.64499564232426,Rail,Route A,392.35689384083,803.5971254189249,2022-02-12
haircare,SKU1523,88.75793582,74,784,3817.22819231423,Female,87,8,17,2,Carrier A,12.9158597292419,Supplier 3,Houston,29.7604,-95.3698,9,719,6,75.6621329756131,Pending,1.99500339303584,Sea,Route B,411.514540418313,3330.051518920304,2022-02-13
skincare,SKU1524,16.5420621533377,42,27,8378.81332774304,Unknown,67,16,99,7,Carrier A,3.69522983361459,Supplier 5,Chicago,41.8781,-87.6298,28,123,13,22.2553803418365,Pass,1.6812106402679,Air,Route B,608.421272435657,7748.136674965547,2022-02-14
cosmetics,SKU1525,38.7385480175595,52,570,19872.875133008,Non-binary,83,5,84,10,Carrier A,7.15381464902149,Supplier 1,Houston,29.7604,-95.3698,9,389,20,79.8329532744121,Fail,1.36493085578921,Air,Route A,239.154115329521,19553.88806440407,2022-02-15
cosmetics,SKU1526,36.4028912537438,25,890,29158.7158942488,Unknown,62,21,72,10,Carrier A,1.34280555006166,Supplier 5,New York,40.7128,-74.006,12,995,15,76.1549328066395,Pass,2.82531410373547,Air,Route A,448.31630907087,28634.24465237129,2022-02-16
haircare,SKU1527,16.2494287217135,54,770,3569.72564543805,Female,15,1,74,3,Carrier A,3.2961473916848,Supplier 4,Miami,25.7617,-80.1918,29,407,4,91.4196852758736,Fail,4.51567750455622,Sea,Route C,190.51945805883,3287.786502103346,2022-02-17
haircare,SKU1528,25.1299613918103,67,969,3682.3827051222,Male,73,17,88,7,Carrier B,14.1716372854921,Supplier 2,Los Angeles,34.0522,-118.2437,30,403,20,78.7711013168619,Pass,0.08097088,Sea,Route B,546.877349652253,3056.734254153085,2022-02-18
haircare,SKU1529,34.5452369996046,6,239,4447.912902,Female,89,24,13,4,Carrier A,9.0931655051066,Supplier 4,Miami,25.7617,-80.1918,26,954,7,84.2816991548778,Pending,4.76950823530403,Air,Route C,952.681984053874,3410.949218791248,2022-02-19
haircare,SKU1530,20.8584517276626,58,63,8520.13638968104,Female,92,29,77,8,Carrier B,12.2782926133894,Supplier 5,Miami,25.7617,-80.1918,2,730,22,63.6059510047694,Fail,3.94153551513226,Road,Route A,405.040307406557,8051.490131269714,2022-02-20
cosmetics,SKU1531,20.5535745522609,70,168,3107.70047230185,Non-binary,4,21,19,8,Carrier A,7.81100579743798,Supplier 3,Miami,25.7617,-80.1918,1,792,18,75.8097609337079,Pending,3.07982271215194,Sea,Route A,144.741205384581,2887.149505983561,2022-02-21
haircare,SKU1532,30.4220758918622,53,775,4947.89843215337,Female,10,8,84,6,Carrier C,12.6875793721195,Supplier 4,Miami,25.7617,-80.1918,30,137,21,54.7033134122069,Pending,4.446746793,Sea,Route A,647.88446802764,4245.310650713524,2022-02-22
skincare,SKU1533,36.8890141387106,66,830,4540.17554872985,Unknown,28,10,59,3,Carrier A,8.54530715177846,Supplier 2,Los Angeles,34.0522,-118.2437,27,485,21,98.9490356638718,Pass,1.38208180518337,Air,Route A,671.256702688424,3769.969810377554,2022-02-23
haircare,SKU1534,76.19209302,58,220,8618.95698237876,Non-binary,78,18,32,6,Carrier B,1.06352798775379,Supplier 5,Miami,25.7617,-80.1918,9,844,22,19.30735385,Pass,0.959897013843712,Air,Route B,531.612738131702,8068.036890397058,2022-02-24
cosmetics,SKU1535,39.3205271316501,82,187,6617.64471625672,Female,69,15,70,10,Carrier B,13.5957860984315,Supplier 4,Miami,25.7617,-80.1918,26,680,7,75.5835417363167,Fail,3.96494891375193,Road,Route C,851.1925124,5690.868662120403,2022-02-25
cosmetics,SKU1536,22.4832878715567,87,573,11594.6315553618,Male,47,20,56,3,Carrier C,3.07992567770277,Supplier 5,Los Angeles,34.0522,-118.2437,30,181,12,89.7187028294875,Pending,0.942795511001636,Road,Route B,903.398140531245,10601.51471200107,2022-02-26
skincare,SKU1537,44.3999035619097,2,661,3078.47498138869,Unknown,14,13,12,4,Carrier A,7.30776665830879,Supplier 5,Los Angeles,34.0522,-118.2437,21,217,11,62.2581461399075,Pass,0.455524396876315,Rail,Route A,944.593464937737,2071.623370311046,2022-02-27
haircare,SKU1538,76.6171820145078,76,939,7691.52282201167,Male,83,27,26,2,Carrier C,7.67344060388214,Supplier 1,New York,40.7128,-74.006,28,920,24,75.3229477775009,Pending,0.483075342698309,Rail,Route C,705.845424429212,6910.354449804957,2022-02-28
cosmetics,SKU1539,38.6261868285102,22,94,3267.77540569196,Unknown,33,30,31,1,Carrier A,1.66130783165599,Supplier 3,Houston,29.7604,-95.3698,16,149,12,81.8444534857011,Pending,3.84196746612859,Air,Route A,551.102477079832,2634.828475126426,2022-03-01
skincare,SKU1540,69.5029568386139,37,968,8281.31095216307,Male,59,10,100,2,Carrier A,1.74298539614942,Supplier 1,Los Angeles,34.0522,-118.2437,19,768,26,87.65956602,Pending,0.143686508,Rail,Route B,160.792931890167,8032.858454252903,2022-03-02
haircare,SKU1541,44.1271503396621,20,315,8026.59457025802,Female,61,9,25,7,Carrier B,11.6757253322258,Supplier 5,New York,40.7128,-74.006,10,173,30,25.7842866649586,Fail,1.44728352419599,Sea,Route A,370.934338158071,7629.875945434991,2022-03-03
haircare,SKU1542,76.5914899208465,24,561,2935.04291443025,Unknown,1,13,89,10,Carrier C,5.20631106070972,Supplier 2,Los Angeles,34.0522,-118.2437,26,794,15,27.7332336777672,Pass,0.645932049720384,Road,Route B,356.58257019163,2550.727110560853,2022-03-04
cosmetics,SKU1543,32.1308756653016,84,976,28223.7611844009,Non-binary,79,3,12,5,Carrier C,6.73479432735837,Supplier 2,Chicago,41.8781,-87.6298,27,205,8,91.4766981309487,Pass,3.77455073399752,Rail,Route B,152.418246600047,27979.8662396699,2022-03-05
haircare,SKU1544,36.1174556921125,65,261,8200.48967156234,Non-binary,18,22,61,9,Carrier B,8.89757521651335,Supplier 1,Chicago,41.8781,-87.6298,5,800,11,21.8658212013045,Pending,2.517465428,Rail,Route A,859.026786999684,7319.597063361352,2022-03-06
cosmetics,SKU1545,27.5492010534499,65,537,13314.5288691323,Male,97,27,42,3,Carrier B,6.22740546366278,Supplier 2,Chicago,41.8781,-87.6298,14,917,21,92.4766787248365,Pending,1.02746207248833,Air,Route A,880.34284572455,12341.70934468291,2022-03-07
haircare,SKU1546,59.663891792184,81,983,2553.48201612047,Male,48,23,51,2,Carrier C,11.8505239716047,Supplier 5,Los Angeles,34.0522,-118.2437,27,883,18,74.8932240295254,Pass,3.75205449325633,Road,Route B,921.133795103351,1557.454996987593,2022-03-08
cosmetics,SKU1547,34.4262937138157,1,537,16638.2277518871,Male,77,3,11,8,Carrier B,13.3825051506683,Supplier 4,Miami,25.7617,-80.1918,27,698,10,81.1101058107506,Fail,3.50374258662252,Road,Route C,854.895202949209,15702.22244312714,2022-03-09
skincare,SKU1548,94.7858479318208,94,56,5058.13287783833,Unknown,87,1,48,2,Carrier A,1.83605037767801,Supplier 5,Miami,25.7617,-80.1918,28,961,8,78.2113182025615,Pending,2.61511323534325,Rail,Route B,739.462573030602,4240.458986605167,2022-03-10
cosmetics,SKU1549,30.1372194662243,3,342,9276.23615170386,Non-binary,27,2,55,7,Carrier C,9.89564737466452,Supplier 4,Miami,25.7617,-80.1918,26,425,6,80.782872135127,Pending,4.47261280125778,Sea,Route C,530.043858533963,8665.40942103477,2022-03-11
haircare,SKU1550,52.0918562720296,46,175,5994.188504,Female,47,11,57,10,Carrier C,5.44724010440007,Supplier 2,Houston,29.7604,-95.3698,9,783,3,60.0037707618971,Fail,2.9313854963111,Sea,Route B,871.658143877746,5062.526589360356,2022-03-12
cosmetics,SKU1551,35.8896165503476,55,952,30750.2234603378,Unknown,95,14,36,6,Carrier B,9.16585389783509,Supplier 3,New York,40.7128,-74.006,29,863,20,81.1585610373373,Pending,4.66765050377095,Sea,Route A,559.121109194998,30109.94379010546,2022-03-13
skincare,SKU1552,46.7140786988287,75,71,8736.98992899827,Male,36,10,24,8,Carrier A,7.77470245385217,Supplier 3,Chicago,41.8781,-87.6298,1,455,12,79.8902456208429,Pending,0.258181938,Sea,Route B,126.676997862985,8530.422685514442,2022-03-14
haircare,SKU1553,98.1413791756853,88,629,3319.79694065298,Non-binary,73,7,16,5,Carrier C,5.67149929417195,Supplier 5,New York,40.7128,-74.006,1,567,17,78.2313878979599,Pass,1.33474923310896,Sea,Route C,626.4193337,2615.14621905502,2022-03-15
haircare,SKU1554,53.667051938131,86,304,3037.866446,Male,48,23,66,2,Carrier C,2.32741904862899,Supplier 5,New York,40.7128,-74.006,19,755,3,37.6805432512557,Pending,1.42484597696339,Rail,Route C,451.411832029107,2548.774070719637,2022-03-16
haircare,SKU1555,15.857148149808,64,676,5326.4265083592,Female,47,28,51,4,Carrier A,8.83215876104056,Supplier 2,Chicago,41.8781,-87.6298,6,383,20,39.5720270020361,Pass,3.15905831792441,Sea,Route C,569.168153871031,4717.686327486133,2022-03-17
skincare,SKU1556,77.6560923836313,45,782,5489.65921369846,Female,72,1,18,1,Carrier B,2.57909592997492,Supplier 3,Miami,25.7617,-80.1918,11,284,18,29.7713305515821,Pass,3.25582198330973,Rail,Route C,496.635486562685,4963.252396584193,2022-03-18
cosmetics,SKU1557,30.2754859230827,26,836,22779.2756085274,Non-binary,87,26,15,2,Carrier B,3.18568123447373,Supplier 3,Houston,29.7604,-95.3698,30,253,30,84.5089739704342,Pending,1.03157697471856,Air,Route C,547.118374700192,22147.64825985677,2022-03-19
haircare,SKU1558,78.4337385240307,77,236,3446.74654053324,Unknown,99,7,66,4,Carrier B,14.7504535690327,Supplier 5,Chicago,41.8781,-87.6298,18,953,12,77.2306121765602,Fail,1.08050298831255,Rail,Route B,197.715454136205,3171.800474220475,2022-03-20
haircare,SKU1559,95.38699273,65,979,2527.3471523972,Female,28,15,85,6,Carrier B,5.4338726648591,Supplier 3,New York,40.7128,-74.006,14,217,22,64.8232964365827,Pending,4.64106342259584,Sea,Route A,113.07988162317,2349.443974337447,2022-03-21
cosmetics,SKU1560,27.378182619384,24,841,20722.5464246117,Female,59,26,39,4,Carrier A,9.18210665470059,Supplier 5,Los Angeles,34.0522,-118.2437,16,366,24,75.3188950867477,Pass,3.78149408831405,Rail,Route A,406.16866239854,20241.05886712641,2022-03-22
cosmetics,SKU1561,27.2168371677832,74,72,1763.65104847235,Female,28,11,64,4,Carrier A,4.81124718826689,Supplier 1,Los Angeles,34.0522,-118.2437,1,484,16,75.2168536586494,Pass,4.67134849265859,Sea,Route B,329.084987400057,1359.349207413644,2022-03-23
haircare,SKU1562,86.4443457242798,35,510,5160.95647713354,Female,57,6,93,10,Carrier C,13.117132140486,Supplier 3,New York,40.7128,-74.006,24,936,28,14.5241966057151,Pass,4.14831494081349,Air,Route A,325.051943355368,4821.380337172457,2022-03-24
skincare,SKU1563,68.95841174,24,32,7426.78320416515,Male,47,27,93,10,Carrier C,4.9667626722269,Supplier 4,Miami,25.7617,-80.1918,28,354,22,14.1050333600667,Pending,4.51663097384825,Sea,Route B,943.385701708812,6469.292469096271,2022-03-25
skincare,SKU1564,43.7713103984626,28,953,7623.418527437,Male,22,22,63,2,Carrier A,6.13639212292484,Supplier 2,Miami,25.7617,-80.1918,10,340,10,26.8422525827494,Pending,0.60953818422584,Road,Route C,837.086534583163,6759.489740271088,2022-03-26
skincare,SKU1565,89.1338776029684,100,632,2244.47974910027,Unknown,26,7,36,9,Carrier C,9.51742608934046,Supplier 5,Chicago,41.8781,-87.6298,25,270,19,19.0479279090899,Pass,3.14775183128368,Air,Route B,112.033775836384,2113.398045354796,2022-03-27
cosmetics,SKU1566,27.0821772447576,80,55,1340.5677736155,Non-binary,94,7,93,10,Carrier A,13.1798139070242,Supplier 3,Houston,29.7604,-95.3698,10,716,9,89.7095199926905,Pass,1.75995531128827,Rail,Route A,107.847289367073,1143.010964255737,2022-03-28
skincare,SKU1567,72.89092112,16,697,8389.28752386787,Non-binary,6,1,68,8,Carrier B,12.4269981634341,Supplier 3,Los Angeles,34.0522,-118.2437,13,647,14,42.2281115015029,Pass,2.12705995295909,Rail,Route A,799.209932429127,7547.84947993724,2022-03-29
cosmetics,SKU1568,29.4579596099943,59,264,6999.21120333465,Non-binary,48,10,16,8,Carrier A,4.69403839779748,Supplier 5,New York,40.7128,-74.006,28,677,20,91.1641674267881,Pending,2.12939870472029,Sea,Route A,986.374522657979,5921.672513249883,2022-03-30
cosmetics,SKU1569,22.2024834135598,81,595,11889.4298679612,Female,53,21,49,5,Carrier A,12.6137694049374,Supplier 4,Miami,25.7617,-80.1918,28,284,14,79.0825442550716,Fail,4.56312389864315,Road,Route B,518.685723592241,11291.66160011389,2022-03-31
cosmetics,SKU1570,33.2341240142051,54,789,23599.551462487,Male,67,15,81,3,Carrier C,10.8167344154734,Supplier 3,Chicago,41.8781,-87.6298,3,801,22,86.8775412987653,Pending,0.344312095962968,Air,Route B,489.81678833415,23022.85713285409,2022-04-01
